emp_id,leave_quota,year
7159852164,27,2024
9530091513,22,2023
9530091513,20,2024
1409829204,26,2023
1409829204,28,2024
8329805766,26,2023
8329805766,28,2024
6656263776,29,2023
6656263776,25,2024
8936813330,25,2023
8936813330,28,2024
8268058046,28,2023
8268058046,29,2024
4732738183,22,2023
4732738183,22,2024
4937998267,29,2023
4937998267,23,2024
4132723771,26,2023
4132723771,26,2024
6432095545,26,2023
6432095545,23,2024
2646924536,21,2023
2646924536,28,2024
2474383034,28,2023
2474383034,26,2024
8772624288,28,2023
8772624288,21,2024
5178697347,21,2023
5178697347,21,2024
8821825521,26,2023
8821825521,29,2024
5943579475,24,2023
5943579475,22,2024
8662566078,27,2023
8662566078,22,2024
6324049388,30,2023
6324049388,25,2024
7442683409,28,2023
7442683409,24,2024
1341242984,22,2023
1341242984,28,2024
1353007359,26,2023
1353007359,30,2024
502541906,28,2023
502541906,26,2024
1653273271,27,2023
1653273271,29,2024
6498065256,20,2023
6498065256,21,2024
9139534539,22,2023
9139534539,25,2024
4829070465,25,2023
4829070465,27,2024
2155393456,23,2023
2155393456,20,2024
207689960,26,2023
207689960,22,2024
6954380229,28,2023
6954380229,30,2024
134366403,28,2023
134366403,29,2024
1306161763,20,2023
1306161763,29,2024
6542322149,23,2023
6542322149,30,2024
4132358690,23,2023
4132358690,21,2024
114092470,26,2023
114092470,27,2024
1561022915,20,2023
1561022915,30,2024
86960835,29,2023
86960835,30,2024
9974009646,29,2023
9974009646,20,2024
2527934182,30,2023
2527934182,26,2024
7611471909,28,2023
7611471909,30,2024
8856731636,21,2023
8856731636,25,2024
4779986287,30,2023
4779986287,26,2024
5264713596,26,2023
5264713596,23,2024
3823681820,25,2023
3823681820,27,2024
1674606561,30,2023
1674606561,26,2024
1677513389,25,2023
1677513389,24,2024
2380489650,30,2023
2380489650,27,2024
3989136841,21,2023
3989136841,30,2024
6988021496,26,2023
6988021496,27,2024
1993529913,24,2023
1993529913,26,2024
5262452944,24,2023
5262452944,28,2024
3326486606,26,2023
3326486606,29,2024
7669717347,30,2023
7669717347,29,2024
9953690898,29,2023
9953690898,26,2024
972474255,29,2023
972474255,27,2024
3527263295,23,2023
3527263295,21,2024
284139683,28,2023
284139683,23,2024
577826183,25,2023
577826183,25,2024
8046781077,22,2023
8046781077,27,2024
6881974628,21,2023
6881974628,28,2024
7968367835,22,2023
7968367835,26,2024
2141726607,30,2023
2141726607,28,2024
7406672491,25,2023
7406672491,26,2024
4722418244,23,2023
4722418244,21,2024
6419280912,22,2023
6419280912,22,2024
6973557673,28,2023
6973557673,29,2024
8407955976,20,2023
8407955976,28,2024
3480341595,23,2023
3480341595,28,2024
5994362832,20,2023
5994362832,25,2024
559065738,24,2023
559065738,23,2024
7975313142,20,2023
7975313142,23,2024
3213087042,25,2023
3213087042,28,2024
3941238622,20,2023
3941238622,29,2024
5058676558,22,2023
5058676558,21,2024
709989538,27,2023
709989538,20,2024
9952525472,20,2023
9952525472,28,2024
3129271924,29,2023
3129271924,30,2024
9360142973,20,2023
9360142973,26,2024
7216209562,29,2023
7216209562,29,2024
6068734435,27,2023
6068734435,20,2024
5783312722,27,2023
5783312722,23,2024
3417478881,22,2023
3417478881,25,2024
2393427862,21,2023
2393427862,24,2024
6438063775,25,2023
6438063775,28,2024
5899731045,27,2023
5899731045,30,2024
4032093404,20,2023
4032093404,27,2024
9694034492,23,2023
9694034492,29,2024
6331561526,20,2023
6331561526,25,2024
949209635,27,2023
949209635,28,2024
5280321493,20,2023
5280321493,29,2024
1166495706,24,2023
1166495706,21,2024
5092314024,25,2023
5092314024,27,2024
1706246691,29,2023
1706246691,20,2024
5986277298,22,2023
5986277298,28,2024
9569756495,26,2023
9569756495,21,2024
5297041634,23,2023
5297041634,24,2024
9838120491,22,2023
9838120491,28,2024
3903414479,22,2023
3903414479,27,2024
7580389969,28,2023
7580389969,30,2024
509517016,20,2023
509517016,20,2024
2862407541,25,2023
2862407541,27,2024
2076092582,22,2023
2076092582,30,2024
390872147,23,2023
390872147,22,2024
6258013786,23,2023
6258013786,21,2024
8569655298,21,2023
8569655298,26,2024
6840095814,21,2023
6840095814,26,2024
2372344157,20,2023
2372344157,30,2024
4819197799,20,2023
4819197799,28,2024
8837567375,29,2023
8837567375,24,2024
67333298,20,2023
67333298,27,2024
3521506521,26,2023
3521506521,22,2024
4896932854,27,2023
4896932854,23,2024
813609777,23,2023
813609777,24,2024
5882905297,20,2023
5882905297,26,2024
1921995864,25,2023
1921995864,21,2024
7420618884,24,2023
7420618884,25,2024
4219447117,28,2023
4219447117,29,2024
4645437598,29,2023
4645437598,29,2024
6748585099,23,2023
6748585099,20,2024
4417447699,27,2023
4417447699,30,2024
7652073984,21,2023
7652073984,30,2024
7162505331,28,2023
7162505331,21,2024
4717772380,30,2023
4717772380,27,2024
9349669329,20,2023
9349669329,21,2024
1333685210,26,2023
1333685210,20,2024
7993854045,27,2023
7993854045,24,2024
5039609451,24,2023
5039609451,30,2024
4588138933,29,2023
4588138933,30,2024
9552449419,27,2023
9552449419,21,2024
2481629226,20,2023
2481629226,29,2024
3653076530,25,2023
3653076530,21,2024
7823887407,25,2023
7823887407,23,2024
2105465079,30,2023
2105465079,27,2024
8930257428,27,2023
8930257428,25,2024
9493127870,25,2023
9493127870,28,2024
8241578764,23,2023
8241578764,21,2024
3632767209,29,2023
3632767209,24,2024
3803570631,20,2023
3803570631,28,2024
9826314812,21,2023
9826314812,25,2024
9763988881,29,2023
9763988881,29,2024
2565799111,25,2023
2565799111,27,2024
7970982404,29,2023
7970982404,27,2024
865711821,23,2023
865711821,26,2024
9990989983,27,2023
9990989983,28,2024
6017607572,25,2023
6017607572,26,2024
9353798908,27,2023
9353798908,21,2024
908035059,26,2023
908035059,29,2024
694144683,21,2023
694144683,26,2024
6012226898,28,2023
6012226898,26,2024
128268398,29,2023
128268398,20,2024
545519651,22,2023
545519651,25,2024
2653903423,21,2023
2653903423,27,2024
5925363527,27,2023
5925363527,23,2024
1240059732,24,2023
1240059732,21,2024
7341272900,26,2023
7341272900,24,2024
5724369686,21,2023
5724369686,25,2024
4343761032,24,2023
4343761032,30,2024
733735180,29,2023
733735180,28,2024
7810012031,25,2023
7810012031,30,2024
8166908758,20,2023
8166908758,21,2024
7932761795,24,2023
7932761795,22,2024
6080656515,21,2023
6080656515,30,2024
8768100286,29,2023
8768100286,25,2024
2802739992,28,2023
2802739992,29,2024
2086633826,28,2023
2086633826,29,2024
7861387301,21,2023
7861387301,21,2024
7602614052,21,2023
7602614052,23,2024
1036148439,30,2023
1036148439,21,2024
7092661141,25,2023
7092661141,29,2024
7118056344,30,2023
7118056344,27,2024
1782685744,24,2023
1782685744,24,2024
2697895976,29,2023
2697895976,25,2024
9921962535,28,2023
9921962535,30,2024
8593148883,21,2023
8593148883,23,2024
7192651935,30,2023
7192651935,29,2024
9840844793,22,2023
9840844793,20,2024
3057948202,26,2023
3057948202,30,2024
7189303042,27,2023
7189303042,20,2024
7932588860,29,2023
7932588860,26,2024
8833934718,24,2023
8833934718,25,2024
697143503,26,2023
697143503,22,2024
1613619171,25,2023
1613619171,26,2024
8267499201,24,2023
8267499201,20,2024
1671916525,28,2023
1671916525,23,2024
5505363723,30,2023
5505363723,21,2024
4624990196,21,2023
4624990196,21,2024
6214135478,23,2023
6214135478,29,2024
8350758142,27,2023
8350758142,20,2024
2534331396,26,2023
2534331396,22,2024
9209225990,27,2023
9209225990,30,2024
9363473247,21,2023
9363473247,29,2024
5439551939,22,2023
5439551939,23,2024
2573800587,25,2023
2573800587,22,2024
374665534,28,2023
374665534,21,2024
2183807996,21,2023
2183807996,25,2024
14418305,22,2023
14418305,21,2024
1526385265,29,2023
1526385265,22,2024
4650282041,23,2023
4650282041,27,2024
1602301952,28,2023
1602301952,25,2024
1928779107,26,2023
1928779107,29,2024
105660674,22,2023
105660674,30,2024
4864275098,26,2023
4864275098,29,2024
2823083080,29,2023
2823083080,24,2024
6862691424,28,2023
6862691424,28,2024
5916370474,24,2023
5916370474,22,2024
3636528348,21,2023
3636528348,23,2024
205721677,28,2023
205721677,29,2024
6166899604,29,2023
6166899604,25,2024
1976455047,20,2023
1976455047,29,2024
9936881773,22,2023
9936881773,22,2024
7744914028,20,2023
7744914028,27,2024
8537483186,22,2023
8537483186,21,2024
5093248571,29,2023
5093248571,27,2024
2723734772,28,2023
2723734772,28,2024
5093172818,30,2023
5093172818,21,2024
6667192950,30,2023
6667192950,23,2024
2613375185,28,2023
2613375185,20,2024
923904505,27,2023
923904505,28,2024
5452069002,20,2023
5452069002,26,2024
305162232,27,2023
305162232,24,2024
4514409747,21,2023
4514409747,26,2024
3224433715,21,2023
3224433715,22,2024
4313404400,30,2023
4313404400,29,2024
6679574162,25,2023
6679574162,21,2024
7876531643,28,2023
7876531643,23,2024
215697412,25,2023
215697412,29,2024
3941771218,20,2023
3941771218,25,2024
1458377008,28,2023
1458377008,21,2024
1064193042,28,2023
1064193042,27,2024
5854553301,20,2023
5854553301,26,2024
9673629571,28,2023
9673629571,29,2024
5180644304,20,2023
5180644304,29,2024
3948580077,30,2023
3948580077,27,2024
4531561827,23,2023
4531561827,23,2024
5670797880,22,2023
5670797880,27,2024
5169713818,21,2023
5169713818,30,2024
7115672006,27,2023
7115672006,25,2024
9072593202,26,2023
9072593202,22,2024
5250303758,23,2023
5250303758,20,2024
2533827078,20,2023
2533827078,26,2024
8997159806,27,2023
8997159806,25,2024
3191066518,25,2023
3191066518,26,2024
5906539929,25,2023
5906539929,25,2024
3615872629,20,2023
3615872629,30,2024
6355134907,30,2023
6355134907,22,2024
6401244558,20,2023
6401244558,25,2024
7961337323,26,2023
7961337323,29,2024
419810506,20,2023
419810506,28,2024
1907324775,26,2023
1907324775,23,2024
39302625,24,2023
39302625,22,2024
8160782909,23,2023
8160782909,21,2024
9050798720,30,2023
9050798720,25,2024
5431965591,28,2023
5431965591,24,2024
3000573016,25,2023
3000573016,28,2024
3237091927,23,2023
3237091927,24,2024
1068134651,27,2023
1068134651,23,2024
1674276505,21,2023
1674276505,21,2024
3639542291,28,2023
3639542291,25,2024
7364028668,30,2023
7364028668,22,2024
7796582921,26,2023
7796582921,24,2024
8439206525,25,2023
8439206525,25,2024
5910408479,23,2023
5910408479,24,2024
4714244236,24,2023
4714244236,22,2024
1079137724,21,2023
1079137724,30,2024
3059991897,27,2023
3059991897,20,2024
6540187531,28,2023
6540187531,20,2024
3104791346,26,2023
3104791346,22,2024
8567561732,29,2023
8567561732,30,2024
4188761407,29,2023
4188761407,29,2024
6583739088,27,2023
6583739088,23,2024
5413608393,24,2023
5413608393,26,2024
6890334072,29,2023
6890334072,20,2024
4151631393,25,2023
4151631393,26,2024
7261394124,20,2023
7261394124,28,2024
2458994848,27,2023
2458994848,27,2024
8243163405,29,2023
8243163405,21,2024
9015810418,30,2023
9015810418,25,2024
4387469216,27,2023
4387469216,23,2024
1012709405,21,2023
1012709405,30,2024
8857960779,29,2023
8857960779,29,2024
7811475915,21,2023
7811475915,28,2024
8527230227,25,2023
8527230227,27,2024
1837136238,23,2023
1837136238,23,2024
8806403801,23,2023
8806403801,25,2024
9491833868,20,2023
9491833868,22,2024
6518275019,29,2023
6518275019,29,2024
1940404839,24,2023
1940404839,26,2024
3321802768,25,2023
3321802768,28,2024
8261922608,28,2023
8261922608,27,2024
6628824254,20,2023
6628824254,22,2024
4223681499,20,2023
4223681499,21,2024
2939207021,28,2023
2939207021,30,2024
3373100433,29,2023
3373100433,28,2024
6689800409,25,2023
6689800409,29,2024
769238088,27,2023
769238088,20,2024
9064854267,28,2023
9064854267,26,2024
4734827748,24,2023
4734827748,26,2024
2367898538,30,2023
2367898538,29,2024
139420204,30,2023
139420204,21,2024
1684789987,29,2023
1684789987,24,2024
149798421,27,2023
149798421,24,2024
2489090472,29,2023
2489090472,24,2024
9673814284,23,2023
9673814284,24,2024
4568790104,26,2023
4568790104,25,2024
399758082,29,2023
399758082,21,2024
6078019345,24,2023
6078019345,25,2024
6407624414,25,2023
6407624414,27,2024
7685608706,22,2023
7685608706,27,2024
2742256673,28,2023
2742256673,23,2024
4315157555,21,2023
4315157555,30,2024
6454406278,20,2023
6454406278,28,2024
9425899214,24,2023
9425899214,21,2024
6637746558,20,2023
6637746558,25,2024
5239202117,22,2023
5239202117,27,2024
8413504720,29,2023
8413504720,28,2024
747278555,22,2023
747278555,27,2024
8938076268,25,2023
8938076268,29,2024
7879632312,20,2023
7879632312,24,2024
2974553813,30,2023
2974553813,23,2024
7049780049,24,2023
7049780049,28,2024
5700426059,26,2023
5700426059,30,2024
2926815043,23,2023
2926815043,29,2024
5097645943,20,2023
5097645943,26,2024
2655781317,26,2023
2655781317,24,2024
6973126828,20,2023
6973126828,25,2024
6397438242,22,2023
6397438242,20,2024
7839207697,22,2023
7839207697,21,2024
6604029522,21,2023
6604029522,24,2024
9395671800,22,2023
9395671800,24,2024
2449129367,30,2023
2449129367,26,2024
4011760708,30,2023
4011760708,30,2024
9425420598,20,2023
9425420598,22,2024
8871764969,21,2023
8871764969,30,2024
7918335463,20,2023
7918335463,22,2024
7343522249,22,2023
7343522249,29,2024
8941807646,25,2023
8941807646,23,2024
4865591722,28,2023
4865591722,24,2024
8155678130,28,2023
8155678130,24,2024
715022541,24,2023
715022541,20,2024
6304991635,28,2023
6304991635,21,2024
9574990821,23,2023
9574990821,21,2024
7734313788,23,2023
7734313788,30,2024
984338747,22,2023
984338747,24,2024
8607766211,21,2023
8607766211,26,2024
1109548696,24,2023
1109548696,24,2024
4438274611,28,2023
4438274611,24,2024
7033706027,26,2023
7033706027,25,2024
2412274488,25,2023
2412274488,29,2024
8472561209,24,2023
8472561209,22,2024
3960000453,22,2023
3960000453,29,2024
1892331462,28,2023
1892331462,30,2024
2479775665,24,2023
2479775665,26,2024
3879629391,30,2023
3879629391,21,2024
6753153730,24,2023
6753153730,22,2024
2905448047,24,2023
2905448047,30,2024
8563501839,28,2023
8563501839,26,2024
6910577021,21,2023
6910577021,30,2024
5861400890,21,2023
5861400890,22,2024
4218329938,23,2023
4218329938,24,2024
2000171217,25,2023
2000171217,30,2024
171048879,24,2023
171048879,22,2024
3013835735,24,2023
3013835735,30,2024
5008603104,20,2023
5008603104,25,2024
3241264562,29,2023
3241264562,29,2024
3172794810,30,2023
3172794810,20,2024
4031069633,27,2023
4031069633,23,2024
8838620845,30,2023
8838620845,26,2024
9316327849,21,2023
9316327849,23,2024
5165514037,27,2023
5165514037,21,2024
8604053320,20,2023
8604053320,27,2024
4543780476,20,2023
4543780476,25,2024
9889402710,20,2023
9889402710,24,2024
9491958276,23,2023
9491958276,29,2024
3567830400,29,2023
3567830400,20,2024
1847628693,30,2023
1847628693,29,2024
2034376368,21,2023
2034376368,22,2024
224440655,20,2023
224440655,30,2024
5212938529,22,2023
5212938529,21,2024
4901371187,21,2023
4901371187,22,2024
8918938288,21,2023
8918938288,28,2024
7535329635,30,2023
7535329635,20,2024
3380580534,24,2023
3380580534,28,2024
8112136244,22,2023
8112136244,23,2024
7436972767,22,2023
7436972767,20,2024
98555765,21,2023
98555765,29,2024
9350087390,23,2023
9350087390,22,2024
9910226023,29,2023
9910226023,24,2024
1440482335,22,2023
1440482335,22,2024
6618232206,25,2023
6618232206,28,2024
8029715254,25,2023
8029715254,26,2024
1868548029,21,2023
1868548029,22,2024
1501167203,25,2023
1501167203,22,2024
5624078949,22,2023
5624078949,21,2024
1335441397,22,2023
1335441397,27,2024
7972311008,26,2023
7972311008,29,2024
2539901676,25,2023
2539901676,30,2024
7019788359,24,2023
7019788359,28,2024
572394774,28,2023
572394774,23,2024
7595638159,27,2023
7595638159,20,2024
5393540616,20,2023
5393540616,24,2024
4354109005,28,2023
4354109005,27,2024
2765762208,22,2023
2765762208,27,2024
3204230431,23,2023
3204230431,29,2024
2892757084,22,2023
2892757084,26,2024
4126225601,28,2023
4126225601,23,2024
2625107282,25,2023
2625107282,22,2024
3960667074,25,2023
3960667074,30,2024
2085384621,23,2023
2085384621,23,2024
1643193214,29,2023
1643193214,20,2024
7017842562,24,2023
7017842562,29,2024
1710940312,20,2023
1710940312,24,2024
1559659121,26,2023
1559659121,27,2024
5890115586,26,2023
5890115586,26,2024
3963924278,26,2023
3963924278,21,2024
5026609069,21,2023
5026609069,25,2024
4414297310,28,2023
4414297310,23,2024
8316473985,23,2023
8316473985,29,2024
1305081212,27,2023
1305081212,29,2024
7704540890,20,2023
7704540890,27,2024
3355676441,23,2023
3355676441,22,2024
353114546,20,2023
353114546,28,2024
5604449487,23,2023
5604449487,25,2024
9187962272,25,2023
9187962272,26,2024
5112129638,21,2023
5112129638,20,2024
1213728949,26,2023
1213728949,21,2024
1878646501,29,2023
1878646501,28,2024
635600734,24,2023
635600734,20,2024
9390767009,24,2023
9390767009,26,2024
9496239273,22,2023
9496239273,24,2024
6768124403,24,2023
6768124403,21,2024
2083270125,20,2023
2083270125,24,2024
2657485996,20,2023
2657485996,20,2024
6304142481,23,2023
6304142481,27,2024
9476918550,25,2023
9476918550,28,2024
4200753210,27,2023
4200753210,20,2024
6573611571,27,2023
6573611571,29,2024
8633432128,26,2023
8633432128,23,2024
7754164956,29,2023
7754164956,27,2024
511212946,20,2023
511212946,25,2024
6220469408,26,2023
6220469408,23,2024
4177973223,28,2023
4177973223,26,2024
5870330528,20,2023
5870330528,24,2024
3777255794,22,2023
3777255794,29,2024
2154282594,23,2023
2154282594,24,2024
7841069752,25,2023
7841069752,27,2024
3703158397,26,2023
3703158397,29,2024
9169093548,21,2023
9169093548,26,2024
6641602594,21,2023
6641602594,24,2024
2036872795,23,2023
2036872795,24,2024
8048724076,23,2023
8048724076,23,2024
8546576495,25,2023
8546576495,25,2024
8589247533,20,2023
8589247533,26,2024
9849314302,29,2023
9849314302,20,2024
3023825475,22,2023
3023825475,23,2024
9248838085,23,2023
9248838085,20,2024
8524695391,20,2023
8524695391,29,2024
9261975979,20,2023
9261975979,28,2024
8243307315,22,2023
8243307315,29,2024
2284336522,22,2023
2284336522,28,2024
8441851203,30,2023
8441851203,27,2024
7728029918,29,2023
7728029918,30,2024
6394109050,28,2023
6394109050,23,2024
5739455446,24,2023
5739455446,25,2024
1386798378,20,2023
1386798378,28,2024
6382000836,25,2023
6382000836,23,2024
2464230626,22,2023
2464230626,26,2024
4077595748,30,2023
4077595748,29,2024
8523203470,25,2023
8523203470,28,2024
9322229131,25,2023
9322229131,21,2024
4004717916,29,2023
4004717916,30,2024
8756631077,24,2023
8756631077,24,2024
4340584655,30,2023
4340584655,22,2024
162460642,22,2023
162460642,30,2024
2549206484,30,2023
2549206484,27,2024
4973959953,30,2023
4973959953,27,2024
1127171447,30,2023
1127171447,21,2024
8101233814,25,2023
8101233814,20,2024
5224499615,25,2023
5224499615,28,2024
2479883722,25,2023
2479883722,30,2024
3296182037,25,2023
3296182037,25,2024
203592112,21,2023
203592112,29,2024
2962357758,20,2023
2962357758,23,2024
7755829679,21,2023
7755829679,30,2024
7933063609,28,2023
7933063609,22,2024
5096669927,30,2023
5096669927,26,2024
